v1,v2,v3,v4,v5,v6,v7,v8,v9,z
0.882377776581456,0.9267144562025957,0.9306633474387768,0.7614004059795159,0.8543566296225672,0.7244420936620143,0.8163769929327893,0.0,0.895255046290651,0.7015965747555566
-0.09554687776169198,0.8682381009446318,0.7907714659849748,0.8329432268326237,0.822876008572164,0.8354280862171053,0.7916711779299358,0.0,0.7538875431961731,0.5695800720194282
0.7357523934590147,0.9364190413587833,0.7297559217647396,0.8698852066503194,0.8350835144965187,0.9764496941031723,0.7899342091316527,0.0,0.7298074092004518,0.5771796945484697
-0.5868856304353373,0.8783597076230699,0.8786308650881577,0.9426029901409259,0.8270879433234775,0.9440546942041341,0.7949431079950691,1.0,0.8274527992501042,0.6080277724502389
0.5877107927167688,0.9435986158347696,0.7617367666127274,0.8730575655443099,0.907274511958853,0.672539369438674,0.8772620252356064,0.0,0.7563858835630695,0.6475539243904307
0.0006204981524990422,0.9854516790941248,0.09932145104545057,0.3637265294197954,0.9158102237847761,0.8308162510543585,0.8767490235744282,1.0,0.4636745891039187,0.29281689854140125
0.043469345079561954,0.8688215720515142,0.6939385066034593,0.8426339207503986,0.8455440358464398,0.6981475447554953,0.8198484094232164,1.0,0.6861003574578562,0.5387776447569507
-0.758435926283875,0.837335842080692,0.6241147882091552,0.971413536728339,0.847036273365921,0.7331729837676314,0.829716659260759,0.0,0.6359051176463728,0.3987275160599456
0.2167513589398419,0.9821979033191064,0.9963711513367637,0.8042645101377366,0.8427233548169096,0.8682046892727884,0.7874272245729632,0.0,0.9891015897865303,0.8299568869051875
-0.4945002601538585,0.976814479422082,0.07919095503644849,0.37287375661199423,0.8694850224976934,0.7457016606254272,0.821463554986686,1.0,0.4617176681961181,0.24960178971813185
0.3656634933503107,0.9284191906022048,0.478483615530111,0.2912888428859759,0.9505412315467554,0.6230401963525696,0.9338981918074613,0.0,0.5740748494011263,0.30494383454560503
-0.6426013767159141,0.9030641400397661,0.1470762397791888,0.2727976424687985,0.8595796501190673,0.7835290716078938,0.8285690138634513,1.0,0.46901578816278144,0.19183707597921895
-0.5340465151852691,0.8508786275165593,0.6454272555665653,0.9052049182472969,0.8997866441108991,0.715619579031117,0.8909056172841759,1.0,0.6513068676650353,0.458277891421637
-0.3319726240842936,0.9875957615251634,0.967086187712199,0.9210293338711835,0.8334362158825543,0.6811639781830711,0.7748620512571043,0.0,0.9611104627606623,0.8664784789200581
0.01988975604890759,0.8918318316158513,0.6737330861609908,0.8200776141273093,0.8068754184941139,0.7288036798330199,0.7670222691338036,0.0,0.6787174061337254,0.43398606199701584
0.7656497035804414,0.9597560988466316,0.27614200172285186,0.3632752836156229,0.8572469459941875,0.6898098568073701,0.8107762459644574,0.0,0.49821700681610526,0.23494949517965402
0.30609607159561697,0.875053019104704,0.8185928694659536,0.8419233019015583,0.8748344544565941,0.6752666906316773,0.8546681775114149,0.0,0.7775320590013594,0.5769865676645201
0.10148684547664978,0.9994367602606739,0.4058240067289391,0.3093465447441797,0.8291630376841629,0.61862381325461,0.7669388520013536,0.0,0.5479722420245287,0.34377370437498933
0.6355882146076152,0.8616921301309464,0.28528936740156713,0.2863535646340788,0.8815605238541463,0.7960337820478937,0.865557868871286,0.0,0.49655559804357213,0.17649735979996484
0.5720628405036078,0.8709258951283194,0.8213645163522642,0.9795226347061444,0.8726607173260954,0.6790436201770038,0.8529556289990287,0.0,0.7781814554622433,0.535440485070909
-0.3252521959763434,0.8353831650878635,0.12447558110495452,0.3645609567113488,0.8359093550974804,0.7348716218534528,0.8167129362251778,0.0,0.46542844203099043,0.21792607417513724
0.09530686706225802,0.9759171320984752,0.7564636775305998,0.7903100763754204,0.8193990857745846,0.7850876088596548,0.7606745324372586,0.0,0.7623401905393428,0.6597029224167618
0.3085394661754036,0.8757179923874605,0.24167464475079106,0.28360203483860613,0.8427296748695529,0.6313104989017803,0.8148507324185601,0.0,0.48622221812470734,0.21522131587361673
0.48063983466640675,0.8891139920678889,0.4117871169943338,0.27854995403686006,0.7997215149807962,0.7563807838079127,0.758068622424925,1.0,0.5404423851384103,0.3176170149103803
0.2286768943012097,0.9267283246400444,0.022166284211196364,0.3161346958982409,0.8291349734811101,0.6956837972282495,0.7849950898301926,0.0,0.4586313465898278,0.132370251708675
0.05732564742249546,0.9950840827044738,0.47909987159608153,0.25635480791629744,0.9341136920777217,0.7242851137781906,0.8969354461472733,1.0,0.5827016452638244,0.4291816553785771
0.9072287584572042,0.9379827820611392,0.10158260570981179,0.3501153654067594,0.8323134599585955,0.8192662619360275,0.7862278672412135,0.0,0.46365163861297465,0.1890897159499353
0.6102172214694139,0.845652995118916,0.7032470182300586,0.7689096428193581,0.8524790831046841,0.7867427668687511,0.8340751769715824,0.0,0.6860140787884859,0.44462479544874933
0.8545657440641025,0.9723295595935221,0.9814271377904453,0.9307096149550457,0.8513512428521944,0.8935718879669462,0.8006933956570891,1.0,0.9681276067955513,0.9
0.708457780681646,0.9484305816221903,0.43288863082028595,0.25307176206539755,0.8197188893509547,0.7989679388056654,0.7677090131552474,0.0,0.5551178133197028,0.3148311734425423
0.4126776367935435,0.8944220292024158,0.6877505820264808,0.8453634995649425,0.8996240170021803,0.648217842040431,0.8795652926724837,0.0,0.688648023975324,0.4835756569769808
-0.0721963655067366,0.8844932188895419,0.5368208813275765,0.8920633728187101,0.8675207726070617,0.8085190413131069,0.8425600611094202,0.0,0.5971152729210601,0.37630471238675567
0.6780690167568966,0.8757761579858793,0.8897681054474857,0.7867003997082892,0.9498456592714214,0.7887249057854305,0.9468725732944712,1.0,0.8357552524699666,0.6106495199513762
0.3372802595352686,0.9276368185504473,0.38265698059440467,0.2739515186738491,0.8809563507720098,0.8778644247668759,0.8486797305553756,1.0,0.5323133665397939,0.3018899545310932
-0.731647654382707,0.8476106674494085,0.8002348458473943,0.8656759051084738,0.9146912439425806,0.6985877313781453,0.910274011971409,0.0,0.7538130536061352,0.4819055305640848
0.5390611348135897,0.9209435236115983,0.6288159203066018,0.8475806563947832,0.9148677097160626,0.6387746365952874,0.8916545243228671,0.0,0.6565830538726012,0.4889371830737662
0.5045281907207174,0.84525680917173,0.5447662171875176,0.7569424027414117,0.896957414871214,0.633569740550807,0.8893365025157397,0.0,0.5949146167918985,0.33045312323866605
0.217614620750719,0.9352530875451636,0.6258582086765285,0.8254206497447103,0.8747571322291756,0.6635522451935614,0.8385669208300235,0.0,0.6577736369700637,0.43709341154373826
0.15849067754282364,0.884711135286449,0.8663264784235222,0.8789761574367484,0.8456483094885938,0.6016092648225485,0.8162973557135565,0.0,0.8197827727704098,0.6677383256656002
-0.6829689184709464,0.8836599442303136,0.7485341249750973,0.8167927201727746,0.8829908065507014,0.6837483731479324,0.8619702635140409,1.0,0.7278662594085582,0.5604154102779043
-0.6248245359993072,0.8736157836202403,0.9823393075582966,0.8101055714325501,0.7868591253460943,0.6922676769499804,0.7467414812142595,0.0,0.9172286198539303,0.6876029056536314
-0.8350051812229132,0.9393888462718878,0.8257325336022965,0.8351004523017383,0.8896901759109794,0.7931109271441563,0.855903722901214,0.0,0.8069990829075677,0.5969290355412786
-0.7502277455962562,0.8704902290124387,0.8023378043683451,0.9122042349927325,0.8546664618069401,0.8571528454016848,0.8306031840922723,1.0,0.7633843278198656,0.5918146842105737
-0.49573308581686004,0.9553468733013566,0.2142376721121761,0.2537497173325866,0.8325209110582313,0.7092507472594576,0.7819582916153581,0.0,0.482249277512813,0.26493586334143615
0.2861145099262019,0.8855549856605517,0.4293707874305188,0.2922177979782939,0.8231684841837822,0.7027173366990933,0.7880945777168495,0.0,0.5472428580945249,0.27488666580645926
0.6982788300399295,0.9342398232193838,0.6376437648451924,0.847398139159901,0.8693313028572676,0.9714451180547609,0.8327553510829119,0.0,0.6651295522900018,0.45364938531711163
0.341510243771576,0.8551625112559171,0.07136817860103624,0.2516162436953855,0.8989249674246598,0.6575062206664565,0.8886432792779726,1.0,0.4607542336445329,0.1367338612115475
0.28292980782881333,0.9796551789415332,0.024957806517951382,0.2636868553200206,0.8246983707689045,0.8020136503085986,0.7665473139007071,0.0,0.45871564331781217,0.20717906590698149
0.22674568630581962,0.8414453748679854,0.7403325772407977,0.7791843937388594,0.8430438752749999,0.769496756899285,0.824234417402363,1.0,0.7093999936773029,0.5003240845593727
-0.6192317350603882,0.9380572504282237,0.45055579702752113,0.3742990120349736,0.7692008446650908,0.7102681446196283,0.7089378175061628,0.0,0.5620286895333073,0.3217503952749633
-0.9145821362124117,0.8382513998019124,0.16624104042278515,0.32434985707367275,0.8773409871283719,0.7960726088610809,0.8662945099482044,0.0,0.47099230156191174,0.14530169752635605
-0.16118430860209226,0.8641781231737178,0.058657460121181705,0.30342618725273296,0.8596373879603363,0.7718488091614752,0.8385885464710878,1.0,0.4600018624621351,0.25075280590894766
-0.8593046787389136,0.9068624509564244,0.7282154896565546,0.758576963401444,0.878426030152988,0.741218472259105,0.8501962236748063,0.0,0.7201317905608098,0.49507172689804335
0.6136391954986289,0.9641200021616461,0.5366677775729675,0.8065047932644134,0.8097832640991885,0.8181960210420588,0.7518176595912105,1.0,0.6095183987224668,0.43872931675553195
0.1422300561246476,0.8340169852397982,0.369842286758287,0.3523201737941457,0.8465443651827449,0.6673358841472834,0.8300651737989165,1.0,0.5204747931341417,0.28511901533102724
-0.11182413288958082,0.9339645104427206,0.11321693563590356,0.37480355382778535,0.8358065320804987,0.8112092391495083,0.7918092960287316,0.0,0.4648994329651171,0.1746042273790921
0.05146075885349373,0.9064868097313096,0.0741584315616139,0.3131423873507987,0.9028069159197734,0.6537788441011165,0.8808521768835977,0.0,0.4610968585280041,0.23692538457370182
0.9489220490635019,0.9037249722092674,0.7387211207627755,0.7769965293016262,0.8519615611755429,0.7796494350720203,0.8189488967417423,0.0,0.7268066224114752,0.5684173555485332
-0.0008235502217633466,0.8674001368017472,0.2420462390923715,0.31272033643376596,0.8501336001953711,0.8330911417875119,0.8264170895127434,1.0,0.4860426579566586,0.27247269169578353
-0.9150131251001795,0.8601667370207279,0.6632266688403528,0.9066985167527001,0.8173343146655191,0.7916271486978625,0.7876571805632582,0.0,0.6643180528113821,0.4367421921991175
-0.76493204468252,0.8946531381577514,0.5676219614289428,0.9572659998875263,0.9279677832787259,0.6568626762075702,0.9151769914676802,0.0,0.6152736551545007,0.415531732146289
-0.5726521263346441,0.946687116271197,0.8594902930522115,0.9210541590132844,0.8478566216016303,0.9174314090021813,0.8027367075807883,0.0,0.8390205174688661,0.6228879405767472
0.017029467986109954,0.9880756464633859,0.5330174690571787,0.9414920618442331,0.8886378919635435,0.8056519517016827,0.8425237860692408,0.0,0.6111737722633644,0.4814707594815596
0.9768778789068057,0.9410684431389711,0.03538784900956974,0.3115109868679774,0.8660900451392967,0.7163264085406166,0.8264587699314665,1.0,0.459024946896826,0.2955012837518134
-0.9784762303051673,0.9928508734154976,0.01470314785718676,0.3013221305151213,0.8901208632727696,0.7789440982392644,0.8433352585498025,0.0,0.45850033558960424,0.2731030966910055
0.3913776386196158,0.8756556923429037,0.2942050538965037,0.3332783437497237,0.8359303143170352,0.6869755033326044,0.8065413189610957,0.0,0.4996365774396367,0.15640852819991768
-0.43994473902351894,0.9953527758670121,0.34101506997089753,0.27732426280469213,0.8650594173343501,0.6740405609658713,0.8114504244542867,1.0,0.5213844139151818,0.3558995563151274
0.834906371235719,0.9259977785915088,0.7366987412174035,0.8185198812754924,0.877204829498544,0.8486839654697198,0.8448222534046832,0.0,0.7319181881227457,0.4976110883162126
-0.12748411454554645,0.8517896349301979,0.503592171160511,0.7790152627546281,0.8656383718028555,0.7287559119555651,0.8490415351587777,1.0,0.5759579419711444,0.37180354460653897
0.3319451826895999,0.9636465393241979,0.5904725212564695,0.9594415528843799,0.8503893252308098,0.807921445748853,0.8018387413188366,1.0,0.6412523646445328,0.48606926984681376
-0.9152394761169962,0.8978757684941345,0.27124180133530196,0.357714994815478,0.822501482823769,0.9032867677998214,0.7837243683167832,0.0,0.4943379154630619,0.22523972562843464
-0.465693659682072,0.8887733790438677,0.9556417185651288,0.9990081096285076,0.8461147904372135,0.7253170938264517,0.8154285237033482,0.0,0.900161251195939,0.7771347737743398
-0.6909437887744272,0.9971697245185037,0.5600733777716593,0.9966235444110323,0.8329795654960539,0.6914361710253405,0.7722646944875508,1.0,0.6286313219596563,0.5240880101068452
0.5195785665961664,0.9626153687880328,0.15422698393728637,0.339764394463125,0.8721373652808759,0.7286476283247039,0.8293192911352335,0.0,0.4708457527221431,0.20840823873889197
-0.420975442386325,0.9375964742816763,0.4222169434270283,0.3229041872559306,0.8667745282446198,0.8420521382189039,0.8284537757684552,0.0,0.5493559584343114,0.31829597090133743
0.8859764455795253,0.8830361120618582,0.5665557196424166,0.9058981001183367,0.7875663056338316,0.8420027196492511,0.7447188191868308,0.0,0.6126552282918701,0.3920956551340967
-0.7468032307565525,0.9268693875086398,0.20365418277237987,0.28169789881179824,0.78183121126838,0.7999242297290005,0.7263216500319751,0.0,0.47930669771458256,0.1830217016199541
-0.39231985397169167,0.9253241847260367,0.7202284844325029,0.9680119719813439,0.8935050207327002,0.605003066875854,0.8643962423134894,0.0,0.7196339878814048,0.5104871749272724
0.960991020954127,0.964964270063972,0.8569113737267541,0.9790738445396749,0.845836841294193,0.7961065727417177,0.7956090187382091,0.0,0.8440444352602139,0.6378760710484719
0.6701408169087444,0.8439877050522462,0.6630123273849367,0.9800399672162116,0.9291642453627403,0.7410647118360234,0.9289526963560946,0.0,0.6603140101973839,0.42648689907301673
0.32996580572994993,0.8723142789772826,0.2668357627160437,0.3282948827959214,0.8158917180005553,0.8519434430008287,0.7821050798854664,0.0,0.492188723094714,0.14494765026206452
0.19476084925347034,0.8867735096943657,0.5478935780845088,0.8957786571579235,0.8147624461353566,0.7724068064416594,0.7779307724427247,1.0,0.6032699452307176,0.412877679436491
-0.03494395634925745,0.9032711348650871,0.40664364426130656,0.34669476534233507,0.8293056611001794,0.7885780141747355,0.7908989537546238,1.0,0.539679423027644,0.33413582787303897
0.01620088106255758,0.8935012677961144,0.6637887891423637,0.8640990721855967,0.7931359996517399,0.776702316603675,0.7489839154446282,1.0,0.6726615145633632,0.45855160739938283
0.011974538527670244,0.9862904249565171,0.8161540003351254,0.7686073178661086,0.8268733889609288,0.7065451549965247,0.7667788758858761,1.0,0.8159622056458108,0.757029440022733
-0.17750831526434432,0.9394855086391944,0.12191541889495644,0.2601289780576058,0.8439818114693627,0.7850403211381236,0.8000761105700421,1.0,0.4659837990719423,0.2807806774062744
-0.4992169446970592,0.9688909054881657,0.714348597863958,0.995397747922962,0.8457467240228133,0.7585274917935417,0.7947397118182693,1.0,0.7274860924615523,0.6856672348871717
0.45336809198963246,0.9424574236949359,0.6616724779798672,0.8718193918621729,0.9358104865008922,0.8244172780430623,0.9117937115780687,0.0,0.6829631979430929,0.5134490728769376
0.0652095767146548,0.8726008025117465,0.7955308599716623,0.9508767931047694,0.8356373579739818,0.7739749656959903,0.8067163430908751,0.0,0.7589580994676347,0.5975249354091192
-0.9652062967119194,0.9992522961250002,0.4787189507109568,0.25144214368250967,0.8175151517571283,0.740281347027451,0.7521016054530664,0.0,0.5830239555884723,0.3690069562777939
-0.6232257257878178,0.8347697327890626,0.38986408812397727,0.25161181619710804,0.8475229058054903,0.7385744654781026,0.8312479301361462,0.0,0.5274417909204321,0.19950963860720045
-0.7671907338050992,0.9363679104025436,0.07271044766599792,0.29555417831999203,0.8724887078676373,0.7259856091704421,0.8360966398731026,1.0,0.4610779168504934,0.22738979396902861
-0.5820863262556523,0.9519095584531949,0.8039419338481409,0.754307083962617,0.8755047031626152,0.7836549549389648,0.835856680726226,0.0,0.793246879966896,0.6743839672397234
-0.5136276747390729,0.9565545799372931,0.7117951304797796,0.907005014939969,0.8859448478830457,0.7693435599443175,0.8468487416934714,0.0,0.722163819195623,0.5739756575814496
-0.969774783211729,0.8788757075025119,0.7990476580763582,0.9805031279385281,0.9186349382095489,0.8258235717090207,0.9067791474478953,1.0,0.7638020654226453,0.6648350160305072
0.5709978887312035,0.9080373312067673,0.9506959457490205,0.9132541193663112,0.9545855774524967,0.8171927034420557,0.9441879206455407,0.0,0.9050769541706862,0.7962180987897473
0.9111579803654175,0.9939015386027532,0.0013438775036166638,0.35185120649621826,0.8434733458391126,0.7411553396698,0.7853777500394281,0.0,0.45838448982212987,0.2031314433680893
-0.6243137875906172,0.9634976034234181,0.787643628958133,0.9425102744417773,0.9211440233691018,0.7933289048812612,0.889174397666067,0.0,0.7837199872617854,0.5749441745967018
0.4134154439818963,0.9016443424006949,0.7324972853921694,0.9171805145438288,0.8234951345698783,0.737638938729674,0.7844981100233919,0.0,0.721695050800219,0.5246000187391594
0.8819800250868114,0.9350887431028307,0.7777459346490434,0.8402330888707498,0.8391396267084787,0.7031463522678475,0.795252399730037,1.0,0.7662418479765625,0.6047086399187769
-0.5553672309066326,0.9286777330785989,0.638213537234088,0.8776689513835351,0.8215664951958374,0.7674021279192539,0.7751420663097364,0.0,0.6642661125132532,0.4563819164544375
-0.8397642417385837,0.916089533002058,0.806243094422954,0.8612450511427991,0.8580875544618153,0.7365661121030244,0.8228562892543673,1.0,0.7824935826274184,0.6071945147403034
0.07020523445229164,0.9346347999181629,0.6596444038814709,0.9563961651104538,0.8860611043670347,0.7020498905282123,0.8532494925167835,0.0,0.6797359460989024,0.4547878224842232
0.4662410449905029,0.8689647942327369,0.4449770455848489,0.31668228910521445,0.8529105461921995,0.5925748131437607,0.8288896093600607,0.0,0.552031831643364,0.22932190697553098
0.8639486639511447,0.9760587783398376,0.48471308443710076,0.32638483268747404,0.8864949610463051,0.8361992674509621,0.8431113652774568,0.0,0.5831988760984513,0.35627770751258114
-0.3828442349912205,0.8387342516073493,0.11908710755505951,0.32803333012902863,0.8658435171465981,0.8149861603636156,0.852630259326315,1.0,0.46485756893505636,0.24608712914310257
0.8951651215470118,0.8724799860117212,0.7705852087687205,0.9265761311647753,0.9355076067701614,0.7941936051596066,0.9299315276397778,0.0,0.7403642220356709,0.48485321772238665
0.5766202619701732,0.9591830651119387,0.9258736451863888,0.9069767098527259,0.8781058473596945,0.8697100491865757,0.8367620961293227,0.0,0.9059190586910668,0.7399258940968724
-0.5081995283820371,0.8920687501305558,0.9930525732908404,0.8580282985093743,0.8450310566917162,0.6143895805971279,0.8135032951003268,1.0,0.9371959209435141,0.8053127132266938
0.5428558555230887,0.9088776538424095,0.441024201561274,0.3743151304388333,0.8998732067397985,0.8381222877596674,0.8769769591878286,0.0,0.5546007444635676,0.31169260160696266
0.5616013856504428,0.8635739931703801,0.4056371397663942,0.3564332841919527,0.8597078274178036,0.7959401891332628,0.8386965382774245,0.0,0.5357223370391482,0.2175570524488348
-0.559221913621185,0.9138821487920827,0.5412823650678836,0.9129595936004107,0.9024803351313385,0.7274411456173316,0.8785423661048851,1.0,0.6041173964997747,0.4785176201128386
-0.9948760020480215,0.9412165389829663,0.3512919366882655,0.26743736663463075,0.8515595422002111,0.7491247921799281,0.8085906074671557,0.0,0.5216026407748289,0.25099588630584585
-0.4808983196397939,0.8364331677303338,0.1550026804860248,0.2616698679649335,0.8444609775165649,0.7339367652127419,0.8268343058598234,0.0,0.4693213697584412,0.18472172720634114
-0.0024699578955510947,0.9774728289237652,0.8452680173389567,0.8787739916000465,0.8063646608726501,0.6500241375271494,0.7443030421717846,1.0,0.8384995174068033,0.8048828731182768
0.3709285531879792,0.9124470167831387,0.5642736822829059,0.8778012735536661,0.9023217221473112,0.8218343874186513,0.87899149865042,0.0,0.6165118969757767,0.42592663078407567
0.2365221864768511,0.8594035846014708,0.7873183372442516,0.9947686521456299,0.839566081173201,0.6640163604658141,0.8149509928680091,0.0,0.748331756661216,0.5054316388730611
-0.13567639963330919,0.918058296082239,0.6659235293308426,0.9900239490804746,0.8460440118524524,0.8311030463269301,0.8082966016246262,0.0,0.6799691303302603,0.45183400790129846
0.5142194470606514,0.8899136511215089,0.5369813820995075,0.9557048458438618,0.8717816868200373,0.786621659547845,0.8469374099222929,0.0,0.5980489397750239,0.38149089049902274
-0.6379546306072116,0.8846718001275562,0.1456832828905932,0.2955376406426211,0.7967056428797009,0.7406608932061163,0.756182717469339,1.0,0.4686028849176031,0.26595312657350634
-0.40443615136408567,0.8889390010725601,0.1748839685307817,0.31665144787575394,0.8891330074891273,0.741213028640588,0.8686182208310658,0.0,0.4731812239808385,0.23249330217154945
-0.3928966498229893,0.9076284869039294,0.7214328248814345,0.8121606419231967,0.8531731491799518,0.708890402596715,0.8198391014887686,1.0,0.7154956053136526,0.5000945280482595
0.7165502226007957,0.9321832633711736,0.2533066600456343,0.3297646232134525,0.812378899671488,0.7010434745478504,0.7632353313159838,0.0,0.49093846844849004,0.2083107827226444
0.7580289550306276,0.8750819535605525,0.7714923941772324,0.9092528252387413,0.8669849334165584,0.8897350725083725,0.8452273472787598,0.0,0.741871469171364,0.576281151953267
-0.24471558652661626,0.9892183545390237,0.35989959617776923,0.31952842695595207,0.8666222461529206,0.6294358160482044,0.8155437939669178,1.0,0.5281227949668189,0.35804412811757935
0.7292467155515477,0.8545645941725469,0.8768394925432458,0.8698026362700821,0.8876763456443914,0.5884584466852729,0.874997954359135,0.0,0.8159918934667011,0.5478046208597713
-0.5267376254662832,0.9569110240314287,0.4028650827682376,0.27662908632180183,0.8567240798421583,0.6721160938021271,0.8108114630395085,0.0,0.5429140058311221,0.29299431555099387
-0.661844306776533,0.8571564285364173,0.7865379544174667,0.7689910926367585,0.7744836184960717,0.8453769730525074,0.7352222397579278,0.0,0.7470006032249873,0.48288097708201694
